"region","household","membernumb","age","sex","peoplivinghh","languageofinterview","longwaitingtime","lackofnursingstaff","lackofrespect","lackofdrugsupply","tooexpenscantpay","someonehhneedcsps","stat_csps","religioncm","mainsourcehhincome","hhreceiveservic","attendedschool"
"Cascades",3,2,52,"Female",9,"French","Yes","Yes","Yes","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",4,3,47,"male",3,"jula","No","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",4,1,56,"male",3,"jula","No","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",4,2,50,"male",3,"jula","No","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",5,1,44,"male",7,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",5,5,28,"Female",7,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",5,2,35,"Female",7,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",5,4,38,"Female",7,"French","Yes","No","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",6,9,15,"male",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",6,8,19,"Female",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",6,4,20,"male",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",6,1,65,"male",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",6,5,17,"male",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",6,3,45,"Female",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",6,7,9,"male",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",6,6,14,"Female",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",6,2,45,"Female",10,"jula","No","Yes","No","No","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",7,3,9,"Female",5,"jula","No","No","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",7,2,26,"Female",5,"jula","No","No","No","Yes","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",7,4,7,"male",5,"jula","No","No","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",7,1,34,"male",5,"jula","No","No","No","Yes","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",8,1,27,"male",5,"jula","No","Yes","No","No","No","yes","other","Catholic","other","yes","previousely attended"
"Cascades",8,5,51,"Female",5,"jula","No","Yes","No","No","No","yes","other","Catholic","other","yes","never attended"
"Cascades",8,4,19,"male",5,"jula","No","Yes","No","No","No","yes","other","Catholic","other","yes","frequent"
"Cascades",8,2,21,"Female",5,"jula","No","Yes","No","No","No","yes","other","Catholic","other","yes","never attended"
"Cascades",9,3,12,"male",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","frequent"
"Cascades",9,5,46,"Female",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","never attended"
"Cascades",9,2,31,"Female",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","never attended"
"Cascades",9,8,26,"Female",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",9,6,19,"male",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","frequent"
"Cascades",9,1,35,"male",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",9,4,9,"Female",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","frequent"
"Cascades",9,7,17,"Female",8,"jula","No","No","No","Yes","Yes","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,17,42,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",10,16,35,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",10,7,22,"male",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,18,18,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,11,13,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,9,18,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,13,11,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,1,82,"male",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",10,8,18,"male",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,4,55,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",10,15,21,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","previousely attended"
"Cascades",10,14,8,"male",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",10,2,50,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",10,12,17,"male",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,6,24,"male",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,10,18,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","frequent"
"Cascades",10,5,57,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",10,3,64,"Female",19,"jula","No","Yes","No","Yes","No","yes","other","Islam","agriculture","yes","never attended"
"Cascades",11,14,13,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,12,17,"male",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,10,18,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,3,44,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",11,15,19,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,13,21,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,1,59,"male",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",11,4,49,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",11,11,7,"male",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",11,5,21,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,9,13,"male",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,2,49,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","never attended"
"Cascades",11,8,21,"male",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","previousely attended"
"Cascades",11,7,16,"male",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",11,6,17,"Female",15,"jula","Yes","No","No","Yes","Yes","yes","other","animism","agriculture","yes","frequent"
"Cascades",12,4,8,"male",6,"jula","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",12,2,30,"Female",6,"jula","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",12,1,33,"male",6,"jula","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",12,5,5,"male",6,"jula","Yes","No","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",13,4,14,"male",5,"French","Yes","No","No","Yes","Yes","yes","other","Catholic","other","no","frequent"
"Cascades",13,3,25,"male",5,"French","Yes","No","No","Yes","Yes","yes","other","Catholic","other","no","frequent"
"Cascades",13,5,21,"Female",5,"French","Yes","No","No","Yes","Yes","yes","other","Catholic","other","no","frequent"
"Cascades",13,2,29,"male",5,"French","Yes","No","No","Yes","Yes","yes","other","Catholic","other","no","frequent"
"Cascades",13,1,56,"Female",5,"French","Yes","No","No","Yes","Yes","yes","other","Catholic","other","no","previousely attended"
"Cascades",16,1,49,"male",6,"jula","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",16,2,38,"Female",6,"jula","Yes","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",16,5,9,"male",6,"jula","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",16,3,14,"Female",6,"jula","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",16,6,16,"male",6,"jula","Yes","No","No","No","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,7,15,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,6,17,"male",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,8,14,"male",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,1,62,"male",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",17,10,11,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,4,14,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,2,43,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",17,9,12,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,5,15,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","frequent"
"Cascades",17,3,49,"Female",10,"jula","Yes","Yes","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Cascades",18,1,46,"Female",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","never attended"
"Cascades",18,7,10,"Female",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","frequent"
"Cascades",18,5,16,"Female",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","frequent"
"Cascades",18,4,21,"Female",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","frequent"
"Cascades",18,6,13,"male",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","frequent"
"Cascades",18,3,25,"Female",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","frequent"
"Cascades",18,2,29,"male",7,"jula","Yes","No","No","No","Yes","yes","other","Catholic","agriculture","no","previousely attended"
"Cascades",20,2,30,"Female",6,"jula","Yes","No","No","No","No","yes","other","Islam","other","no","never attended"
"Cascades",20,1,44,"male",6,"jula","Yes","No","No","No","No","yes","other","Islam","other","no","previousely attended"
"Cascades",20,6,23,"male",6,"jula","Yes","No","No","No","No","yes","other","Islam","other","no","previousely attended"
"Cascades",20,3,9,"Female",6,"jula","Yes","No","No","No","No","yes","other","Islam","other","no","frequent"
"Plateau-Central",1,2,24,"Female",7,"Moore","No","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",1,1,32,"male",7,"Moore","No","No","No","No","No","yes","other","Islam","agriculture","no","previousely attended"
"Plateau-Central",1,5,21,"Female",7,"Moore","No","No","No","No","No","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",2,6,7,"Female",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",2,2,57,"Female",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",2,1,58,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","previousely attended"
"Plateau-Central",2,3,16,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",2,7,15,"Female",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",2,4,40,"Female",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",3,6,19,"Female",6,"Moore","Yes","Yes","Yes","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",3,4,10,"Female",6,"Moore","Yes","Yes","Yes","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",3,1,42,"Female",6,"Moore","Yes","Yes","Yes","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",3,5,13,"male",6,"Moore","Yes","Yes","Yes","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",3,3,7,"Female",6,"Moore","Yes","Yes","Yes","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",4,7,15,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",4,8,18,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",4,1,46,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",4,5,9,"Female",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",4,6,11,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","frequent"
"Plateau-Central",4,2,39,"Female",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",4,4,7,"male",8,"Moore","Yes","No","No","Yes","Yes","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",5,5,11,"Female",5,"Moore","No","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
"Plateau-Central",5,1,34,"male",5,"Moore","No","No","No","Yes","No","yes","other","Islam","agriculture","no","never attended"
